regulon,target_gene
E2F3(+),PAFAH1B1
E2F3(+),SEC14L2
E2F3(+),NSD1
E2F3(+),GOLGA8H
E2F3(+),WDR62
E2F3(+),GATAD2A
E2F3(+),NCAPH
E2F3(+),GMNN
E2F3(+),LPIN1
E2F3(+),ARHGAP17
E2F3(+),TNPO3
E2F3(+),SLC25A24
E2F3(+),HERC2
E2F3(+),HNRNPAB
E2F3(+),RLF
E2F3(+),GABRB3
E2F3(+),CENPT
E2F3(+),TMEM222
E2F3(+),GALNT12
E2F3(+),GBGT1
E2F3(+),POLR1E
E2F3(+),NAF1
E2F3(+),HPF1
E2F3(+),TJP1
E2F3(+),USP46
E2F3(+),TUBG1
E2F3(+),MBOAT2
E2F3(+),DHX9
E2F3(+),WFDC2
E2F3(+),MTX2
E2F3(+),RC3H2
E2F3(+),TLN1
E2F3(+),FBXO4
E2F3(+),ST3GAL3
E2F3(+),FLNA
E2F3(+),SETD2
E2F3(+),ZNF704
E2F3(+),AGMO
E2F3(+),RUBCN
E2F3(+),AFF4
E2F3(+),LYPD6B
E2F3(+),TMEM72
E2F3(+),POC5
E2F3(+),DRAXIN
E2F3(+),PRIM2
E2F3(+),DDX55
E2F3(+),CEP152
E2F3(+),SRRT
E2F3(+),GSR
E2F3(+),TMEM171
E2F3(+),DENND5B
E2F3(+),ACOT7
E2F3(+),KLHL23
E2F3(+),LIMD2
E2F3(+),ERCC5
E2F3(+),CDK10
E2F3(+),ARHGDIA
E2F3(+),CTSV
E2F3(+),QTRT1
E2F3(+),ANXA13
E2F3(+),SPECC1
E2F3(+),CCDC14
E2F3(+),C20orf27
E2F3(+),HSPA4
E2F3(+),PXMP2
E2F3(+),ZNF83
E2F3(+),PLSCR3
E2F3(+),ARR3
E2F3(+),INCENP
E2F3(+),PARP1
E2F3(+),FAT3
E2F3(+),TPGS2
E2F3(+),NUDT5
E2F3(+),CLN6
E2F3(+),SREK1
E2F3(+),MRPS17
E2F3(+),RRS1-AS1
E2F3(+),ABCC8
E2F3(+),LYAR
E2F3(+),SIMC1
E2F3(+),CS
E2F3(+),SLC25A29
E2F3(+),TMEM97
E2F3(+),SLC25A13
E2F3(+),PPIF
E2F3(+),EIF5B
E2F3(+),KNOP1
E2F3(+),PTCD3
E2F3(+),USP47
E2F3(+),PANK3
E2F3(+),NAT2
E2F3(+),CCDC91
E2F3(+),UBA3
E2F3(+),MFAP2
E2F3(+),FOXP3
E2F3(+),SYN2
E2F3(+),ZC3H8
E2F3(+),NLGN4X
E2F3(+),IMMT
E2F3(+),STMN3
E2F3(+),TXNRD1
E2F3(+),FKBP10
E2F3(+),ORC6
E2F3(+),NXT1
E2F3(+),TTC28
E2F3(+),FN3KRP
E2F3(+),ACLY
E2F3(+),NIF3L1
E2F3(+),HABP4
E2F3(+),POLR2D
E2F3(+),AP2M1
E2F3(+),PRKDC
E2F3(+),SLC35B4
E2F3(+),CDA
E2F3(+),RIC8B
E2F3(+),HIST1H4A
E2F3(+),HMBS
E2F3(+),WDR76
E2F3(+),MSH5-SAPCD1
E2F3(+),TYRO3
E2F3(+),RBL1
E2F3(+),GPD2
E2F3(+),HMGA1
E2F3(+),CCL28
E2F3(+),FIGNL1
E2F3(+),IRF4
E2F3(+),MORN3
E2F3(+),CDC7
E2F3(+),PCNX4
E2F3(+),INAFM1
E2F3(+),CIC
E2F3(+),GEN1
E2F3(+),TIAM1
E2F3(+),STRBP
E2F3(+),MARK1
E2F3(+),CANT1
E2F3(+),BRD1
E2F3(+),RAP1A
E2F3(+),MAP7
E2F3(+),CCP110
E2F3(+),PODXL
E2F3(+),IMMP2L
E2F3(+),TMEM178A
E2F3(+),CDK19
E2F3(+),TAF6L
E2F3(+),CACNB2
E2F3(+),RABGAP1L
E2F3(+),SLC22A15
E2F3(+),EPHB2
E2F3(+),RAD51
E2F3(+),DICER1
E2F3(+),RELT
E2F3(+),SACS
E2F3(+),SMARCC2
E2F3(+),MUC6
E2F3(+),OGDHL
E2F3(+),FAM53A
E2F3(+),COL8A2
E2F3(+),ZMYND19
E2F3(+),DPP10
E2F3(+),C15orf41
E2F3(+),UBXN10-AS1
E2F3(+),MMD
E2F3(+),RUSC1-AS1
E2F3(+),KIAA1958
E2F3(+),CPNE7
E2F3(+),LDHB
E2F3(+),NOL4
E2F3(+),MCM3AP
E2F3(+),IKBKE
E2F3(+),HYOU1
E2F3(+),MROH7-TTC4
E2F3(+),GNAO1
E2F3(+),MAGED4B
E2F3(+),PCP4L1
E2F3(+),NUP160
E2F3(+),ZNF730
E2F3(+),DROSHA
E2F3(+),SLC43A3
E2F3(+),EFS
E2F3(+),FMO5
E2F3(+),SERTAD4-AS1
E2F3(+),LIF
E2F3(+),UMPS
E2F3(+),RECQL
E2F3(+),SAMMSON
E2F3(+),ELF3
E2F3(+),ERVMER34-1
E2F3(+),ME1
E2F3(+),B3GALT5-AS1
E2F3(+),ACOT1
E2F3(+),MCRS1
E2F3(+),CEP72
E2F3(+),SERF1B
E2F3(+),COL4A3BP
E2F3(+),ASB14
E2F3(+),MRPL17
E2F3(+),TCEAL2
E2F3(+),PRDM15
E2F3(+),DRD5
E2F3(+),RBM28
E2F3(+),ZNF486
E2F3(+),TMEM30B
E2F3(+),SAMD4B
E2F3(+),PHF23
E2F3(+),C9orf40
E2F3(+),FANCM
E2F3(+),LSG1
E2F3(+),CENPU
E2F3(+),SRPK1
E2F3(+),GCAT
E2F3(+),HSPA1L
E2F3(+),GALE
E2F3(+),MCUR1
E2F3(+),XPO5
E2F3(+),FSD1
E2F3(+),APLP1
E2F3(+),VPS35
E2F3(+),CD320
E2F3(+),PRKRA
E2F3(+),TRAPPC1
E2F3(+),CENPK
E2F3(+),DNA2
E2F3(+),HIST1H3B
E2F3(+),MRFAP1L1
E2F3(+),NELFE
E2F3(+),EHMT2
E2F3(+),HIST1H1B
E2F3(+),AP3D1
E2F3(+),PWP2
E2F3(+),PSMD10
E2F3(+),CASC3
E2F3(+),CDK2
E2F3(+),BOLA2-SMG1P6
E2F3(+),GATC
E2F3(+),GMCL1
E2F3(+),ARL2BP
E2F3(+),ITIH4
E2F3(+),CKLF
E2F3(+),SOD2
E2F3(+),LCMT2
E2F3(+),HIST1H2AB
E2F3(+),HIST1H2BF
E2F3(+),PMM2
E2F3(+),HIST1H3I
E2F3(+),GEMIN7
E2F3(+),PCYOX1L
E2F3(+),ATP2A1-AS1
E2F3(+),TRAPPC4
E2F3(+),AKR1E2
E2F3(+),DHRS13
E2F3(+),MAML1
E2F3(+),LAT
E2F3(+),CCDC15
E2F3(+),TAF1B
E2F3(+),CAMTA2
E2F3(+),DLAT
E2F3(+),NDST2
E2F3(+),CA9
E2F3(+),CTBP1
E2F3(+),PARK7
E2F3(+),PPOX
E2F3(+),AGPS
E2F3(+),ZMYND15
E2F3(+),POP1
E2F3(+),ZNF519
E2F3(+),ATP11C
E2F3(+),ZIK1
E2F3(+),IFRD2
E2F3(+),BCL2L15
E2F3(+),ZNF302
E2F3(+),USB1
E2F3(+),EXOSC6
E2F3(+),DHX38
E2F3(+),ANKLE2
E2F3(+),COPG2
E2F4(+),GSK3B
E2F4(+),TOMM40
E2F4(+),P4HB
E2F4(+),HMGCS1
E2F4(+),NUBP2
E2F4(+),CCT7
E2F4(+),MANF
E2F4(+),PRPF40A
E2F4(+),ACAT2
E2F4(+),NSDHL
E2F4(+),MSMO1
E2F4(+),ETF1
E2F4(+),POLR2I
E2F4(+),NDUFB11
E2F4(+),UBE2F
E2F4(+),MLEC
E2F4(+),AGBL5
E2F4(+),C20orf27
E2F4(+),VPS35
E2F4(+),AP2S1
E2F4(+),SND1
E2F4(+),RNF34
E2F4(+),PYCR1
E2F4(+),THUMPD3-AS1
E2F4(+),MPV17L2
E2F4(+),HMGB3
E2F4(+),TIMM17A
E2F4(+),SRM
E2F4(+),TUBB4B
E2F4(+),HNRNPLL
E2F4(+),DDOST
E2F4(+),ELAVL1
E2F4(+),CALR
E2F4(+),POLR3K
E2F4(+),EIF2B2
E2F4(+),DENR
E2F4(+),CTPS1
E2F4(+),ARRB2
E2F4(+),SIGMAR1
E2F4(+),PSMA5
E2F4(+),ISCA2
E2F4(+),SS18L2
E2F4(+),HIST1H4D
E2F4(+),DCAF7
E2F4(+),HSPA8
E2F4(+),CHAF1A
E2F4(+),ACTN1
E2F4(+),MCM5
E2F4(+),DPP10
E2F4(+),VRK1
E2F4(+),ZNF771
E2F4(+),DBI
E2F4(+),FAM161A
E2F4(+),ITSN1
E2F4(+),ZNF330
E2F4(+),DCUN1D5
E2F4(+),LSM6
E2F4(+),PSMB3
E2F4(+),ACTR3B
E2F4(+),MRPL4
E2F4(+),GNB2
E2F4(+),PMF1
E2F4(+),HIBADH
E2F4(+),TK1
E2F4(+),EEF1E1
E2F4(+),PES1
E2F4(+),SF3B4
E2F4(+),ST20-MTHFS
E2F4(+),HNRNPAB
E2F4(+),PHKG2
E2F4(+),KCNJ12
E2F4(+),P2RX5
E2F4(+),STIP1
E2F4(+),PEBP1
E2F4(+),FBXL12
E2F4(+),CNOT8
E2F4(+),LIG1
E2F4(+),MAD2L2
E2F4(+),PDCD6
E2F4(+),XRCC6
E2F4(+),HYAL2
E2F4(+),DIABLO
E2F4(+),CNDP2
E2F4(+),FKBP5
E2F4(+),GLRX3
E2F4(+),CARS2
E2F4(+),DBNL
E2F4(+),FBXO17
E2F4(+),DCTPP1
E2F4(+),EPB41L5
E2F4(+),OSTC
E2F4(+),ERCC1
E2F4(+),LDHA
E2F4(+),CCM2L
E2F4(+),PAICS
E2F4(+),PTGES3
E2F4(+),DPH1
E2F4(+),APLP1
E2F4(+),NCOA7
E2F4(+),STUB1
E2F4(+),RUSC1
E2F4(+),UPF2
E2F4(+),TOMM34
E2F4(+),OPN3
E2F4(+),RAB5C
E2F4(+),FKBP4
E2F4(+),CHURC1
E2F4(+),SMIM19
E2F4(+),PPP1CC
E2F4(+),MAPK6
E2F4(+),PDCD1
E2F4(+),VPS4A
E2F4(+),KIAA0513
E2F4(+),MGST1
E2F4(+),CISD2
E2F4(+),NRROS
E2F4(+),GAL
E2F4(+),PSMA1
E2F4(+),DNAJA1
E2F4(+),UQCRFS1
E2F4(+),PSMD12
E2F4(+),CBWD5
E2F4(+),PDHA1
E2F4(+),CTR9
E2F4(+),SPRN
E2F4(+),PUM3
E2F4(+),TGIF2
E2F4(+),TDP1
E2F4(+),MEA1
E2F4(+),NMT2
E2F4(+),DDR1
E2F4(+),PPM1G
E2F4(+),TAF11
E2F4(+),GMPS
E2F4(+),GCSH
E2F4(+),DHX15
E2F4(+),RANGRF
E2F4(+),PDS5A
E2F4(+),RANGAP1
E2F4(+),MRPL23
E2F4(+),USP39
E2F4(+),HSD11B1L
E2F4(+),EIF5A
E2F4(+),EGFL7
E2F4(+),SLC36A4
E2F4(+),PGK1
E2F4(+),AK2
E2F4(+),PSMA3
E2F4(+),AAGAB
E2F4(+),FZD1
E2F4(+),HNRNPD
E2F4(+),ETFA
E2F4(+),AP2M1
E2F4(+),DGUOK
E2F4(+),NREP
E2F4(+),URI1
E2F4(+),RPN2
E2F4(+),IMP4
E2F4(+),AAMP
E2F4(+),RNF130
E2F4(+),ZNHIT3
E2F4(+),KIF2A
E2F4(+),SRP9
E2F4(+),CTH
E2F4(+),PDK3
E2F4(+),ESPL1
E2F4(+),CAPRIN1
E2F4(+),STEAP1B
E2F4(+),CCT6A
E2F4(+),E2F4
E2F4(+),ANAPC15
E2F4(+),SART1
E2F4(+),CDC123
E2F4(+),PPP4C
E2F4(+),AURKAIP1
E2F4(+),PRELID1
E2F4(+),CENPQ
E2F4(+),PUF60
E2F4(+),SMIM15
E2F4(+),AP2B1
E2F4(+),NIP7
E2F4(+),PDZD11
E2F4(+),GSPT1
E2F4(+),UBLCP1
E2F4(+),MRPS10
E2F4(+),MRPL3
E2F4(+),MRPL47
E2F4(+),IDI1
E2F4(+),MRPS16
E2F4(+),CDC34
E2F4(+),FBXO22
E2F4(+),PRPF19
E2F4(+),POMP
E2F4(+),GRWD1
E2F4(+),UBE2J2
E2F4(+),POLDIP2
E2F4(+),UBL7
E2F4(+),NBPF20
E2F4(+),DDX56
E2F4(+),DNAJC2
E2F4(+),SPATA33
E2F4(+),SNF8
E2F4(+),UBE2N
E2F4(+),MRPL28
E2F4(+),MRPL16
E2F4(+),SNU13
E2F4(+),WDR1
E2F4(+),CLPP
E2F4(+),MRPS18A
E2F4(+),KCNA4
E2F4(+),ARMT1
E2F4(+),REST
E2F4(+),NOP2
E2F4(+),FERMT2
E2F4(+),BZW1
E2F4(+),EMG1
E2F4(+),DLST
E2F4(+),ARPC2
E2F4(+),JMJD8
E2F4(+),TFAP2B
E2F4(+),COPE
E2F4(+),USP5
E2F4(+),PPIF
E2F4(+),MRPS23
E2F4(+),ALDH18A1
E2F4(+),NPHS1
E2F4(+),RAC1
E2F4(+),MRPS6
E2F4(+),CCDC174
E2F4(+),EXOSC5
E2F4(+),CMTM7
E2F4(+),GNPDA1
E2F4(+),GARS
E2F4(+),LLGL1
E2F4(+),FAM162A
E2F4(+),GPN3
E2F4(+),POLR2E
E2F4(+),RPL36AL
E2F4(+),ENOPH1
E2F4(+),B3GALT6
E2F4(+),SH3BGRL3
E2F4(+),LAPTM4B
E2F4(+),MSH2
E2F4(+),BMP7
E2F4(+),VBP1
E2F4(+),HMGN4
E2F4(+),RIOK1
E2F4(+),ASNSD1
E2F4(+),RABL6
E2F4(+),BTF3
E2F4(+),SLC43A3
E2F4(+),PTPN2
E2F4(+),GLUD1
E2F4(+),ZNF738
E2F4(+),OTOS
E2F4(+),SLC6A6
E2F4(+),DDX18
E2F4(+),ZNF346
E2F4(+),MED9
E2F4(+),PFDN1
E2F4(+),MRPL14
E2F4(+),ZC4H2
E2F4(+),MRPL27
E2F4(+),NME1
E2F4(+),PSMD2
E2F4(+),GAPDH
E2F4(+),VTI1B
E2F4(+),HHIP
E2F4(+),MLLT11
E2F4(+),C1QBP
E2F4(+),HNRNPM
E2F4(+),ATIC
E2F4(+),CYP51A1
E2F4(+),CBX3
E2F4(+),RNASEH1
E2F4(+),SDHAF3
E2F4(+),PSMD8
E2F4(+),GPATCH4
E2F4(+),DEXI
E2F4(+),BDH1
E2F4(+),TLK2
E2F4(+),DEF8
E2F4(+),CCDC51
E2F4(+),SEC23B
E2F4(+),EMC2
E2F4(+),GDE1
E2F4(+),DLAT
E2F4(+),RCCD1
E2F4(+),YBX1
E2F4(+),STAMBP
E2F4(+),TMEM231
E2F4(+),PPP1R3B
E2F4(+),MAML1
E2F4(+),FOXP4-AS1
E2F4(+),VPS37C
E2F4(+),PDCL
E2F4(+),LYPLA1
E2F4(+),POLR3H
E2F4(+),CBWD1
E2F4(+),APIP
E2F4(+),SLC44A1
E2F4(+),SLC39A9
E2F4(+),VPS52
E2F4(+),TIMMDC1
E2F4(+),COMMD5
E2F4(+),POLR2M
E2F4(+),CHMP1A
E2F4(+),MRPL48
E2F4(+),SERF2
E2F4(+),METTL21A
E2F4(+),UGGT2
E2F4(+),DZIP1
E2F4(+),C1orf198
E2F4(+),SFT2D1
E2F4(+),CA8
E2F4(+),SDHB
E2F4(+),CAPN2
E2F4(+),DDX20
E2F4(+),SNRPD2
E2F4(+),AP3M1
E2F4(+),MYBBP1A
E2F4(+),PTRHD1
E2F4(+),MTCH2
E2F4(+),VTI1A
E2F4(+),ULK1
E2F4(+),FAM98B
E2F4(+),WDR4
E2F4(+),MTERF3
E2F4(+),HAS3
E2F4(+),COQ6
E2F4(+),PEX10
E2F4(+),ARL5A
E2F4(+),TMA16
E2F4(+),PGD
E2F4(+),RUVBL1
E2F4(+),MTHFD2
E2F4(+),TMEM183A
E2F4(+),ATAD3A
E2F4(+),PODXL2
E2F4(+),MRPL32
E2F4(+),TALDO1
E2F4(+),PHB
E2F4(+),LARP1
E2F4(+),TMEM170A
E2F4(+),RPUSD3
E2F4(+),FNTA
E2F4(+),CMSS1
E2F4(+),EIF2S1
E2F4(+),LRRC59
E2F4(+),RFC3
E2F4(+),YWHAE
E2F4(+),MYCBP
E2F4(+),UBE2V2
E2F4(+),SRP19
E2F4(+),BLOC1S4
E2F4(+),TMEM251
E2F4(+),SREK1IP1
E2F4(+),RCC1L
E2F4(+),RPIA
E2F4(+),POLR2D
E2F4(+),PNO1
E2F4(+),CHST14
E2F4(+),ZC3HC1
E2F4(+),RWDD1
E2F4(+),SF3B3
E2F4(+),ZNF830
E2F4(+),MARCH5
E2F4(+),RRP7A
E2F4(+),CDK5RAP1
E2F4(+),PSMC3
E2F4(+),TSEN15
E2F4(+),KXD1
E2F4(+),XPNPEP3
E2F4(+),PGAM1
E2F4(+),EIF4EBP1
E2F4(+),PFDN2
E2F4(+),C11orf72
E2F4(+),UBE2R2
E2F4(+),ATP1B3
E2F4(+),TBL3
E2F4(+),ABHD10
E2F4(+),LSM2
E2F4(+),PREP
E2F4(+),CCT5
E2F4(+),MARS
E2F4(+),MAPKAPK5-AS1
E2F4(+),DPH7
E2F4(+),CDK5RAP2
E2F4(+),CHAC2
E2F4(+),EIF3B
E2F4(+),MTDH
E2F4(+),TMED9
E2F4(+),ANXA13
E2F4(+),POLD2
E2F4(+),NRK
E2F4(+),POLR2J
E2F4(+),TIMM8A
E2F4(+),NAA50
E2F4(+),NPM3
E2F4(+),NDUFA4
E2F4(+),IRAK3
E2F4(+),CCDC66
E2F4(+),MRPL12
E2F4(+),LRWD1
E2F4(+),IQCH
E2F4(+),FECH
E2F4(+),C19orf24
E2F4(-),ELN
E2F4(-),RPS20
E2F4(-),MEG3
E2F4(-),LGALS1
E2F4(-),RPS27A
E2F4(-),E2F4
E2F4(-),ITGB1BP2
E2F4(-),RPLP2
E2F4(-),IL17B
E2F6(+),PLK1
E2F6(+),NCAPH
E2F6(+),ATAD5
E2F6(+),ZNF367
E2F6(+),CTNNA2
E2F6(+),CSNK1E
E2F6(+),KMT2E
E2F6(+),CCNF
E2F6(+),PPP1CC
E2F6(+),CENPF
E2F6(+),DUSP9
E2F6(+),MIS18BP1
E2F6(+),ARID5B
E2F6(+),DNMT3A
E2F6(+),S100A13
E2F6(+),DPAGT1
E2F6(+),ALX1
E2F6(+),MLLT10
E2F6(+),BUB1
E2F6(+),MNS1
E2F6(+),TPM3
E2F6(+),FAM192A
E2F6(+),MANBAL
E2F6(+),C5orf34
E2F6(+),NELFE
E2F6(+),RPF1
E2F6(+),ACTR2
E2F6(+),RHOG
E2F6(+),MRPL52
E2F6(+),SSBP1
E2F6(+),FBXW9
E2F6(+),NUDT21
E2F6(+),PNPLA8
E2F6(+),PPIL1
E2F6(+),POLDIP2
E2F6(+),PARP3
E2F6(+),FAF2
E2F6(+),PRPF38A
E2F6(+),HAUS7
E2F6(+),ZNF511
E2F6(+),UTP6
E2F6(+),SLC44A1
E2F6(+),HIGD2B
E2F6(+),B3GNT2
E2F6(+),NUP93
E2F6(+),G2E3
E2F6(+),FAM96A
E2F6(+),ENOPH1
E2F6(+),SLC16A14
E2F6(+),PA2G4
E2F6(+),SCO1
E2F6(+),PTGES3L-AARSD1
E2F6(+),PACRGL
E2F6(+),TMEM9
E2F6(+),E2F6
E2F6(+),ISOC2
E2F6(+),LINC00702
E2F6(+),YARS
E2F6(+),PPP1R14C
E2F6(+),SUCLA2
E2F6(+),B3GALNT1
E2F6(+),COPRS
E2F6(+),VMP1
E2F6(+),TIMMDC1
E2F6(+),EME1
E2F6(+),COG4
E2F6(+),KCTD5
E2F6(+),ARPC2
E2F6(+),ELK4
E2F6(+),FAM173A
E2F6(+),NDUFAF7
E2F6(+),PVT1
E2F6(+),MZT1
E2F6(+),PPP1CA
E2F6(+),TXNDC9
E2F6(+),IRX4
E2F6(+),TP53
E2F6(+),POFUT2
E2F6(+),GNG12
E2F6(+),UBQLN1
E2F6(+),ALLC
E2F6(+),UBAC1
E2F6(+),PFDN5
E2F6(+),RNF146
E2F6(+),ST14
E2F6(+),CDYL2
E2F6(+),CDC40
E2F6(+),FAM122C
E2F6(+),CYP2R1
E2F6(+),GSK3A
E2F6(+),CHD9
E2F6(+),PMFBP1
E2F6(+),DNAJA2
E2F6(+),LINC00637
E2F6(+),KIF24
E2F6(+),MAP2K1
E2F6(+),RELT
E2F6(+),GNB4
E2F6(+),SFMBT1
E2F6(+),GINS4
E2F6(+),CENPI
E2F6(+),MERTK
E2F6(+),PSMA4
E2F6(+),GIMAP8
E2F6(+),CDCA7
E2F6(+),COPS3
E2F6(+),NCAPG2
E2F6(+),ZNF131
E2F6(+),YWHAH
E2F6(+),RBM25
E2F6(+),ARMC1
E2F6(+),LRRCC1
E2F6(+),ADRM1
E2F6(+),MTDH
E2F6(+),GGCT
E2F6(+),RBM4B
E2F6(+),BZW1
E2F6(+),GARS
E2F6(+),ZMYM5
E2F6(+),CEP89
E2F6(+),FTSJ1
E2F6(+),NXT1
E2F6(+),TUBGCP3
E2F6(+),ZWILCH
E2F6(+),SNAI2
E2F6(+),XPO1
E2F6(+),MEX3B
E2F6(+),DLEU7
E2F6(+),TAGLN2
E2F6(+),C8orf59
E2F6(+),PSMD8
E2F6(+),WSB1
E2F6(+),RANGAP1
E2F6(+),SLC35B4
E2F6(+),UBE2C
E2F6(+),PAGR1
E2F6(+),RBFOX2
E2F6(+),CCDC177
E2F6(+),GALNT11
E2F6(+),ZFAND2A
E2F6(+),SMIM4
E2F6(+),CCDC24
E2F6(+),KIF11
E2F6(+),MRPS17
E2F6(+),RNF11
E2F6(+),CSTB
E2F6(+),SQLE
E2F6(+),PKNOX2
E2F6(+),TMEM107
E2F6(+),SRPK2
E2F6(+),DYNC1LI1
E2F6(+),CPT1B
E2F6(+),RNASEH2C
E2F6(+),MRPL4
E2F6(+),ILK
E2F6(+),SLC25A24
E2F6(+),HGH1
E2F6(+),RUFY1
E2F6(+),KCNE5
E2F6(+),CTNNBIP1
E2F6(+),SSR1
E2F6(+),UBR5
E2F6(+),ENHO
E2F6(+),ZNF689
E2F6(+),RAD54B
E2F6(+),NUDT7
E2F6(+),DPF2
E2F6(+),ZC3H14
E2F6(+),AURKA
E2F6(+),GTF2H5
E2F6(+),TMEM38B
E2F7(+),ZNF367
E2F7(+),E2F8
E2F7(+),PCNA
E2F7(+),TUBA1B
E2F7(+),RANBP1
E2F7(+),UHRF1
E2F7(+),TMPO
E2F7(+),TMPO-AS1
E2F7(+),FBXO5
E2F7(+),LIG1
E2F7(+),FUS
E2F7(+),MAZ
E2F7(+),CTDSPL2
E2F7(+),NASP
E2F7(+),MEPCE
E2F7(+),MCM4
E2F7(+),CASP8AP2
E2F7(+),RANBP3
E2F7(+),CDT1
E2F7(+),EMP2
E2F7(+),SIN3A
E2F7(+),RFWD3
E2F7(+),HMGN2
E2F7(+),TYMS
E2F7(+),TP53I11
E2F7(+),RMI1
E2F7(+),ATAD5
E2F7(+),POLA1
E2F7(+),DUT
E2F7(+),GINS3
E2F7(+),MXD3
E2F7(+),MCM7
E2F7(+),SLF1
E2F7(+),HIST1H4A
E2F7(+),WDR76
E2F7(+),CNOT9
E2F7(+),CARHSP1
E2F7(+),HELLS
E2F7(+),NCAPG
E2F7(+),TYRO3
E2F7(+),MFAP1
E2F7(+),KNTC1
E2F7(+),BUB3
E2F7(+),INPP5F
E2F7(+),H2AFV
E2F7(+),DEK
E2F7(+),BRIP1
E2F7(+),E2F1
E2F7(+),GABPB1
E2F7(+),GPD2
E2F7(+),SFMBT1
E2F7(+),DPYSL2
E2F7(+),RRM2
E2F7(+),DNAJC9
E2F7(+),RFC3
E2F7(+),WEE1
E2F7(+),PHTF2
E2F7(+),CLIC1
E2F7(+),EIF4EBP2
E2F7(+),RFC4
E2F7(+),HMGB1
E2F7(+),E2F7
E2F7(+),B3GNT2
E2F7(+),TEX30
E2F7(+),SMC1A
E2F7(+),POLE
E2F7(+),CCNF
E2F7(+),DHFR
E2F7(+),FUZ
E2F7(+),ATAD2
E2F7(+),CHEK1
E2F7(+),MIS12
E2F7(+),BARD1
E2F7(+),HIST1H1E
E2F7(+),LMNB1
E2F7(+),POLD3
E2F7(+),DDIAS
E2F7(+),FOXP4
E2F7(+),HLTF
E2F7(+),KIF15
E2F7(+),HIST1H2AH
E2F7(+),PSMC3IP
E2F7(+),FAM111A
E2F7(+),DLEU2
E2F7(+),GMPS
E2F7(+),CENPH
E2F7(+),RBBP7
E2F7(+),DDX11
E2F7(+),CDC6
E2F7(+),JADE1
E2F7(+),PPM1B
E2F7(+),CHST14
E2F7(+),CDC7
E2F7(+),SLC25A11
E2F7(+),ARIH1
E2F7(+),DBF4
E2F7(+),CCNE2
E2F7(+),CHAF1A
E2F7(+),CDC5L
E2F7(+),FAM122B
E2F7(+),DNMT1
E2F7(+),PRDM16
E2F7(+),EZH2
E2F7(+),PBK
E2F7(+),HES4
E2F7(+),BRCA1
E2F7(+),FKBP5
E2F7(+),TIMELESS
E2F7(+),TP53I13
E2F7(+),MCM8
E2F7(+),SPDL1
E2F7(+),SYNE2
E2F7(+),C1orf174
E2F7(+),NFIC
E2F7(+),GAS1
E2F7(+),UNG
E2F7(+),FANCL
E2F7(+),DSCAML1
E2F7(+),FANCI
E2F7(+),DCP2
E2F7(+),TCF19
E2F7(+),HMGB2
E2F7(+),SUPT16H
E2F7(+),AGO2
E2F7(+),NRM
E2F7(+),PIN1
E2F7(+),SESTD1
E2F7(+),STIL
E2F7(+),HIST1H2BL
E2F7(+),SRSF4
E2F7(+),RFC1
E2F7(+),CDKN2C
E2F7(+),ARF6
E2F7(+),FGD5-AS1
E2F7(+),RMDN3
E2F7(+),SMC2
E2F7(+),LMO1
E2F7(+),KPNA3
E2F7(+),SNRPB
E2F7(+),SMC4
E2F7(+),TUBB
E2F7(+),CHAF1B
E2F7(+),HIST1H2AI
E2F7(+),RAD51AP1
E2F7(+),NCAPH2
E2F7(+),HIST1H2AJ
E2F7(+),HIST1H2BM
E2F7(+),RACGAP1
E2F7(+),RBBP8
E2F7(+),MGST3
E2F7(+),SKA2
E2F7(+),RNF168
E2F7(+),ZGRF1
E2F7(+),FAM72D
E2F7(+),FANCG
E2F7(+),MYBL2
E2F7(+),RMI2
E2F7(+),PNPLA8
E2F7(+),KIAA0232
E2F7(+),CBX2
E2F7(+),CENPM
E2F7(+),MNS1
E2F7(+),KDELC2
E2F7(+),TMEM60
E2F7(+),IDH2
E2F7(+),FZD1
E2F7(+),HIST1H2AG
E2F7(+),HIST1H3G
E2F7(+),NEDD1
E2F7(+),HIST1H2AL
E2F7(+),TAB2
E2F7(+),KPNA2
E2F7(+),FAM189A2
E2F7(+),NCAPG2
E2F7(+),C21orf58
E2F7(+),SLBP
E2F7(+),DLST
E2F7(+),FDPS
E2F7(+),KRAS
E2F7(+),GPRC5A
E2F7(+),PCM1
E2F7(+),FANCD2
E2F7(+),UBR7
E2F7(+),BLM
E2F7(+),CDCA5
E2F7(+),FOXM1
E2F7(+),NEK9
E2F7(+),STX8
E2F7(+),TOE1
E2F7(+),CEP57
E2F7(+),DDB2
E2F7(+),BTG3
E2F7(+),KIF14
E2F7(+),POLQ
E2F7(+),OXCT1
E2F7(+),RIF1
E2F7(+),RRM1
E2F7(+),CDC25A
E2F7(+),EED
E2F7(+),ARL6IP6
E2F7(+),HIST1H2BB
E2F7(+),NUP50
E2F7(+),HIST1H3C
E2F7(+),RAD21
E2F7(+),VRK1
E2F7(+),HAT1
E2F7(+),SPSB3
E2F7(+),XKR5
E2F7(+),CLSPN
E2F7(+),HSPB11
E2F7(+),SMCHD1
E2F7(+),ARSI
E2F7(+),RHEB
E2F7(+),NOS1AP
E2F7(+),RNASEH2A
E2F7(+),HIST1H1D
E2F7(+),FAM161A
E2F7(+),IGF2-AS
E2F7(+),NMRAL1
E2F7(+),HIST1H4F
E2F7(+),HOXA5
