regulon,target_gene
ATF1(+),EIF4ENIF1
ATF1(+),POLR2J
ATF1(+),STOML2
ATF1(+),TTC21A
ATF1(+),PGP
ATF1(+),PSIP1
ATF1(+),SLC12A9
ATF1(+),RMI2
ATF1(+),CNOT11
ATF1(+),WDFY1
ATF3(+),CREB5
ATF3(+),DUSP1
ATF3(+),TPM4
ATF3(+),ATF3
ATF3(+),RBM23
ATF3(+),PTPRS
ATF3(+),MCAM
ATF3(+),LRRTM2
ATF3(+),DUSP8
ATF3(+),ATP6V0C
ATF3(+),PVT1
ATF3(+),MRM3
ATF3(+),NR4A3
ATF3(+),BTG3
ATF3(+),CYCS
ATF3(+),TSC22D2
ATF3(+),BTG2
ATF3(+),FAT1
ATF3(+),TNFRSF12A
ATF3(+),ZNF711
ATF3(+),BAZ2B
ATF3(+),BTG1
ATF3(+),ELL2
ATF3(+),JUN
ATF3(+),FILIP1L
ATF3(+),TUBB2B
ATF3(+),YWHAZ
ATF3(+),ARG2
ATF3(+),SPATA7
ATF3(+),BCAS2
ATF3(+),SIK1
ATF3(+),TP53INP2
ATF3(+),GEM
ATF3(+),NR4A2
ATF3(+),TUBB2A
ATF3(+),PPP1R15A
ATF3(+),AMOTL2
ATF3(+),AKIRIN1
ATF3(+),FOSB
ATF3(+),CHD7
ATF3(+),MBNL2
ATF3(+),NECTIN2
ATF3(+),GNB2
ATF3(+),ZNF335
ATF3(+),FOXD3
ATF3(+),CKB
ATF3(+),BNIP3L
ATF3(+),BRD2
ATF3(+),EGR3
ATF3(+),ID1
ATF3(+),PPP2R2A
ATF3(+),MAFF
ATF3(+),CEP57
ATF3(+),NPPC
ATF3(+),PAFAH1B1
ATF3(+),HIVEP1
ATF3(+),TRA2A
ATF3(+),PPP2CA
ATF3(+),CHD2
ATF3(+),MAPK1IP1L
ATF3(+),POLB
ATF3(+),ARL4D
ATF3(+),ARIH1
ATF3(+),MXD1
ATF3(+),PSMD3
ATF3(+),JUND
ATF3(+),DLX2
ATF3(+),RELB
ATF3(+),YWHAH
ATF3(+),ERF
ATF3(+),MAPRE2
ATF3(+),C11orf24
ATF3(+),WSB1
ATF3(+),HS3ST3A1
ATF3(+),C9orf3
ATF3(+),CDC25C
ATF3(+),FAM53C
ATF3(+),CBWD2
ATF3(+),LBH
ATF3(+),PNRC1
ATF3(+),UBC
ATF3(+),AKT3
ATF3(+),UBALD1
ATF3(+),CXXC5
ATF3(+),CSNK1E
ATF3(+),ZNF410
ATF3(+),HSP90AB1
ATF3(+),MIF
ATF3(+),CCNL1
ATF3(+),LMCD1
ATF3(+),XRN2
ATF3(+),ZFAND2A
ATF3(+),CCNI
ATF3(+),GPCPD1
ATF3(+),DUSP16
ATF3(+),KLF6
ATF3(+),PPP1R10
ATF3(+),SPTAN1
ATF3(+),PPM1D
ATF3(+),EIF1
ATF3(+),CEP170
ATF3(+),ZHX2
ATF3(+),RAB11FIP3
ATF3(+),EPC1
ATF3(+),FAHD2B
ATF3(+),SLC25A36
ATF3(+),MEG3
ATF3(+),MLF1
ATF3(+),LUZP1
ATF3(+),GOLGA2
ATF3(+),CDC42EP1
ATF3(+),JAK1
ATF3(+),NR4A1
ATF3(+),CMC2
ATF3(+),ATP1B1
ATF3(+),CACYBP
ATF3(+),STAT3
ATF3(+),ZNF503
ATF3(+),TIMP3
ATF3(+),PRICKLE2
ATF3(+),CNN1
ATF3(+),DNAJA2
ATF3(+),TNFAIP3
ATF3(+),ZFP36L1
ATF3(+),VAMP3
ATF3(+),LPP
ATF3(+),SLC25A33
ATF3(+),SARNP
ATF3(+),MBNL1
ATF3(+),PRKAG2
ATF3(+),DAAM1
ATF3(+),TRA2B
ATF3(+),FANCD2
ATF3(+),GTF2F1
ATF3(+),SIAH1
ATF3(+),C16orf72
ATF3(+),SLC23A2
ATF3(+),IER2
ATF3(+),DDX51
ATF3(+),ARF5
ATF3(+),FOS
ATF3(+),MYBL2
ATF3(+),GLI3
ATF3(+),ZFAND5
ATF3(+),BTAF1
ATF3(+),ACAA2
ATF3(+),FBXO33
ATF3(+),IFRD1
ATF3(+),KMT2E
ATF3(+),FLNA
ATF3(+),NEDD9
ATF3(+),ZIM2
ATF3(+),DNAJB5
ATF3(+),YWHAG
ATF3(+),KRAS
ATF3(+),ATF7IP
ATF3(+),AZIN1
ATF3(+),RABL6
ATF3(+),PEX5L
ATF3(+),PPP1R2
ATF3(+),OSER1
ATF3(+),CEP112
ATF3(+),BCL6
ATF3(+),JUNB
ATF3(+),POM121
ATF3(+),ING3
ATF3(+),EGR1
ATF3(+),ZNF292
ATF3(+),ICE1
ATF3(+),AFF4
ATF3(+),MKL1
ATF3(+),ATAD2
ATF3(+),FAM107B
ATF3(+),TUBB3
ATF3(+),RAB5A
ATF3(+),OCIAD1
ATF3(+),SPRY2
ATF3(+),EMD
ATF3(+),RING1
ATF3(+),TPT1
ATF3(+),CSNK1G3
ATF3(+),JADE1
ATF3(+),SUPT6H
ATF3(+),PALLD
ATF3(+),MBIP
ATF3(+),CSK
ATF3(+),PTP4A1
ATF3(+),SH3GL1
ATF3(+),HTATSF1
ATF3(+),PEA15
ATF3(+),MKNK2
ATF3(+),ZYX
ATF3(+),BDP1
ATF3(+),CCT4
ATF3(+),FLRT3
ATF3(+),S100A13
ATF3(+),AHCTF1
ATF3(+),MAFG
ATF3(+),PDE9A
ATF3(+),STARD13
ATF3(+),CDK18
ATF3(+),CACUL1
ATF3(+),DNAJB4
ATF3(+),ENTPD5
ATF3(+),AKAP13
ATF3(+),FNDC3A
ATF3(+),GABARAP
ATF3(+),ACTG1
ATF3(+),NRIP1
ATF3(+),SYNE1
ATF3(+),PTPN13
ATF3(+),CEP63
ATF3(+),PRKCE
ATF3(+),ODC1
ATF3(+),CENPC
ATF3(+),EGR2
ATF3(+),SIRT1
ATF3(+),PPP1R12A
ATF3(+),SLC16A1
ATF3(+),DUSP14
ATF3(+),BASP1
ATF3(+),TWISTNB
ATF3(+),RGL1
ATF3(+),CALM1
ATF3(+),MARCH3
ATF3(+),SMNDC1
ATF3(+),CNN2
ATF3(+),RWDD3
ATF3(+),IFNGR1
ATF3(+),ASXL3
ATF3(+),BAMBI
ATF3(+),NCAPH
ATF3(+),HSPH1
ATF3(+),PPP6C
ATF3(+),RAI14
ATF3(+),PAIP1
ATF3(+),PELI1
ATF3(+),ZNF326
ATF3(+),SARAF
ATF3(+),GADD45A
ATF3(+),PRNP
ATF3(+),VASN
ATF3(+),RALA
ATF3(+),CREBRF
ATF3(+),KDM3A
ATF3(+),ZNF331
ATF3(+),HERPUD1
ATF3(+),BOD1
ATF3(+),FOSL2
ATF3(+),CYR61
ATF3(+),LMO4
ATF3(+),C1GALT1
ATF3(+),FAM156A
ATF3(+),FOXN3
ATF3(+),PTPRK
ATF3(+),ST7-AS1
ATF3(+),ST7
ATF3(+),SOX5
ATF3(+),MYO1B
ATF3(+),NAMPT
ATF3(+),RBBP6
ATF3(+),SSH1
ATF3(+),KDELR1
ATF3(+),DIP2C
ATF3(+),CDKN1A
ATF3(+),DTX2
ATF3(+),ZNF827
ATF3(+),KRTCAP2
ATF3(+),PMAIP1
ATF3(+),BAG3
ATF3(+),NASP
ATF3(+),HSPA9
ATF3(+),FIGN
ATF3(+),UBE2J1
ATF3(+),SEC14L1
ATF3(+),ATOH8
ATF3(+),TGIF1
ATF3(+),TJP1
ATF3(+),ABHD16A
ATF3(+),SRGAP2
ATF3(+),ST20-MTHFS
ATF3(+),MAFB
ATF3(+),IRF2BP2
ATF3(+),SORBS1
ATF3(+),PPFIBP1
ATF3(+),SLC2A1
ATF3(+),LINC00472
ATF3(+),KANK4
ATF3(+),RASAL2
ATF3(+),SCHIP1
ATF3(+),DUSP11
ATF3(+),CYFIP2
ATF3(+),FHL2
ATF3(+),IL6
ATF3(+),AMD1
ATF3(+),DIAPH3
ATF3(+),RAB11B
ATF3(+),DOK5
ATF3(+),VAT1
ATF3(+),EIF5
ATF3(+),ARID5A
ATF3(+),POMZP3
ATF3(+),ETV6
ATF3(+),SMARCA5-AS1
ATF3(+),SOX4
ATF3(+),PIK3R1
ATF3(+),CEP85L
ATF3(+),EIF3A
ATF3(+),MCL1
ATF3(+),AKAP12
ATF3(+),SMARCE1
ATF3(+),UBE3A
ATF3(+),RAPGEF2
ATF3(+),RNASEK
ATF3(+),ZNF141
ATF3(+),ATF5
ATF3(+),PLK3
ATF3(+),SASH1
