regulon,target_gene
CEBPG(+),ABHD8
CEBPG(+),AKT3
CEBPG(+),NR1D1
CEBPG(+),RPS6KA1
CEBPG(+),GZF1
CEBPG(+),TGFBR3
CEBPG(+),ADNP
CEBPG(+),TBC1D1
CEBPG(+),CADM2
CEBPG(+),PALLD
CEBPG(+),ANXA1
CEBPG(+),TIGD2
CEBPG(+),SEC24B
CEBPG(+),SH3BP4
CEBPG(+),HS3ST1
CEBPG(+),CNIH1
CEBPG(+),CCNI
CEBPG(+),SH3KBP1
CEBPG(+),RPL23
CEBPG(+),CDC42
CEBPG(+),IMPAD1
CEBPG(+),CSNK1G3
CEBPG(+),ALKBH8
CEBPG(+),KLHL8
CEBPG(+),EFR3A
CEBPG(+),PDE1A
CEBPG(+),ANP32B
CEBPG(+),RAD23B
CEBPG(+),SKIDA1
CEBPG(+),LIFR-AS1
CEBPG(+),FSTL5
CEBPG(+),VDAC1
CEBPG(+),NOTCH1
CEBPG(+),UBE2E2
CEBPG(+),RALYL
CEBPG(+),SPI1
CEBPG(+),SLC7A6
CEBPG(+),ATMIN
CEBPG(+),LINC00470
CEBPG(+),DOCK4
CEBPG(+),ANP32A
CEBPG(+),ETV6
CEBPG(+),MBNL3
CEBPG(+),MTSS1
CEBPG(+),BTLA
CEBPG(+),ADK
CEBPG(+),LYN
CEBPG(+),CHRNA1
CEBPG(+),FICD
CEBPG(+),HLA-DRB5
CEBPG(+),DDX39A
CEBPG(+),POLR2H
CEBPG(+),CLSPN
CEBPG(+),OPA3
CEBPG(+),GLOD4
CEBPG(+),PPP1R15B
CEBPG(-),TUBA4A
CEBPG(-),FOSL2
CEBPG(-),CEBPG
CEBPG(-),IGFBP5
CEBPG(-),JUN
CEBPG(-),CD24
CEBPG(-),ID4
CEBPG(-),COLEC12
CEBPG(-),S100A9
CEBPG(-),MEG3
CEBPG(-),S100A12
CEBPG(-),MDK
CEBPG(-),SPARC
CEBPG(-),VCAN
CEBPG(-),IFITM3
CEBPG(-),S100P
CEBPG(-),SLC9A9
CEBPG(-),IGFBP4
CEBPZ(+),ILF2
CEBPZ(+),HSP90AB1
CEBPZ(+),NUDT19
CEBPZ(+),HNRNPR
CEBPZ(+),AHCY
CEBPZ(+),TRNAU1AP
CEBPZ(+),PRMT1
CEBPZ(+),HNRNPAB
CEBPZ(+),ETV4
CEBPZ(+),EVPL
CEBPZ(+),NME1
CEBPZ(+),HNRNPF
CEBPZ(+),VGLL4
CEBPZ(+),YY1
CEBPZ(+),RARG
CEBPZ(+),CCDC153
CEBPZ(+),NUDC
CEBPZ(+),STIP1
CEBPZ(+),ILF3
CEBPZ(+),PLEKHA2
CEBPZ(+),MTFR1
CEBPZ(+),SNRPD1
CEBPZ(+),P4HB
CEBPZ(+),ALDOA
CEBPZ(+),DPP6
CEBPZ(+),ZNF428
CEBPZ(+),RALY
CEBPZ(+),FDPS
CEBPZ(+),FUS
CEBPZ(+),BEND3
CEBPZ(+),SMARCA4
CEBPZ(+),UBE2L3
CEBPZ(+),PDGFRA
CEBPZ(+),NME4
CEBPZ(+),ZSCAN18
CEBPZ(+),ELAVL1
CEBPZ(+),DDR2
CEBPZ(+),PPP1R15A
CEBPZ(+),HPD
CEBPZ(+),FDFT1
CEBPZ(+),RHOD
CEBPZ(+),NDUFB6
CEBPZ(+),EIF3D
CEBPZ(+),RPL22
CEBPZ(+),CEP164
CEBPZ(+),PTK7
CEBPZ(+),PRR19
CEBPZ(+),PAFAH1B3
CEBPZ(+),DNAJC15
CEBPZ(+),NDUFV1
CEBPZ(+),AGO4
CEBPZ(+),JAK1
CEBPZ(+),SUMO1
CEBPZ(+),THRAP3
CEBPZ(+),TOP2B
CEBPZ(+),SNUPN
CEBPZ(+),APP
CEBPZ(+),ZDHHC5
CEBPZ(+),PMVK
CEBPZ(+),TTC39B
CEBPZ(+),GRAP2
CEBPZ(+),PPM1G
CEBPZ(+),SLC25A33
CEBPZ(+),DNAJB6
CEBPZ(+),UQCRC2
CEBPZ(+),ACBD5
CEBPZ(+),MOSPD1
CEBPZ(+),NASP
CEBPZ(+),RPL17
CEBPZ(+),HSPA5
CEBPZ(+),RBBP7
CEBPZ(+),ATP6V0C
CEBPZ(+),IL2RG
CEBPZ(+),CRYZL1
CEBPZ(+),EI24
CEBPZ(+),SNF8
CEBPZ(+),PITX3
CEBPZ(+),EIF4G1
CEBPZ(+),CRKL
CEBPZ(+),SRP9
CEBPZ(+),SHQ1
CEBPZ(+),NME5
CEBPZ(+),ASCC1
CEBPZ(+),OAZ2
CEBPZ(+),SLC35E2B
CEBPZ(+),AKIRIN1
CEBPZ(+),CCDC88C
CEBPZ(+),SRSF3
CEBPZ(+),NCOR1
CEBPZ(+),TRABD2A
CEBPZ(+),ITPR2
CEBPZ(+),UFC1
CEBPZ(+),PGAM1
CEBPZ(+),RBM25
CEBPZ(+),PSMB6
CEBPZ(+),ZNF462
CEBPZ(+),CHCHD1
CEBPZ(+),TBC1D3L
CEBPZ(+),BDP1
CEBPZ(+),PLEKHA5
CEBPZ(+),EDNRA
CEBPZ(+),XRCC6
CEBPZ(+),SULT1A2
CEBPZ(+),SPOCK2
CEBPZ(+),NAA20
CEBPZ(+),ATIC
CEBPZ(+),POLD1
CEBPZ(+),MAGI1
CEBPZ(+),NOP58
CEBPZ(+),MORF4L1
CEBPZ(+),MAP3K8
CEBPZ(+),HNRNPM
CEBPZ(+),WDYHV1
CEBPZ(+),DNAJC7
CEBPZ(+),CGNL1
CEBPZ(+),PTRH2
CEBPZ(+),SKA2
CEBPZ(+),PSMD4
CEBPZ(+),SF3A1
CEBPZ(+),EXOC3L2
CEBPZ(+),RAD23A
CEBPZ(+),HADH
CEBPZ(+),SNRPA
CEBPZ(+),CCDC167
CEBPZ(+),CBX2
CEBPZ(+),SNU13
CEBPZ(+),RFC1
CEBPZ(+),EIF5B
CEBPZ(+),SPAG7
CEBPZ(+),STARD10
CEBPZ(+),SCD5
CEBPZ(+),CALD1
CEBPZ(+),SMC1A
CEBPZ(+),TOMM40
CEBPZ(+),HNRNPUL1
CEBPZ(+),CAMTA1
CEBPZ(+),CEP57
CEBPZ(+),ARFIP2
CEBPZ(+),NUBP2
CEBPZ(+),HMGB2
CEBPZ(+),PCNA
CEBPZ(+),PPM1A
CEBPZ(+),KPNB1
CEBPZ(+),UHRF1
CEBPZ(+),SLCO3A1
CEBPZ(+),AIMP2
CEBPZ(+),MCM7
CEBPZ(+),YBX1
CEBPZ(+),NET1
CEBPZ(+),TCERG1
CEBPZ(+),ENSA
CEBPZ(+),PRKCSH
CEBPZ(+),SBDS
CEBPZ(+),HNRNPA0
CEBPZ(+),PGK1
CEBPZ(+),EEA1
CEBPZ(+),MRPL51
CEBPZ(+),TIMM17B
CEBPZ(+),ATAD2
CEBPZ(+),HNRNPLL
CEBPZ(+),PSMA5
CEBPZ(+),ZNF519
CEBPZ(+),PPP2R1A
CEBPZ(+),PCNT
CEBPZ(+),FH
CEBPZ(+),SERTAD3
CEBPZ(+),CABIN1
CEBPZ(+),BRD7
CEBPZ(+),ANK3
CEBPZ(+),PSMA3
CEBPZ(+),ZFP36L2
CEBPZ(+),LIMS2
CEBPZ(+),PEBP1
CEBPZ(+),SRSF2
CEBPZ(+),MAP2K3
CEBPZ(+),TPK1
CEBPZ(+),DGCR2
CEBPZ(+),HMGN3-AS1
CEBPZ(+),RBM42
CEBPZ(+),PRPF40B
CEBPZ(+),EEF1E1
CEBPZ(+),MCM5
CEBPZ(+),RECQL5
CEBPZ(+),RPN2
CEBPZ(+),AREG
CEBPZ(+),TNS1
CEBPZ(+),IRF1
CEBPZ(+),NPNT
CEBPZ(+),H2AFY2
CEBPZ(+),PITX2
CEBPZ(+),ZCCHC17
CEBPZ(+),COPS3
CEBPZ(+),CCDC25
CEBPZ(+),DCTPP1
CEBPZ(+),TMEM120A
CEBPZ(+),CENPU
CEBPZ(+),DEK
CEBPZ(+),IGBP1
CEBPZ(+),RPA4
CEBPZ(+),LONRF3
CEBPZ(+),SLBP
CEBPZ(+),FABP5
CEBPZ(+),TPP2
CEBPZ(+),YARS
CEBPZ(+),CD276
CEBPZ(+),TCP1
CEBPZ(+),CCT3
CEBPZ(+),CAPRIN1
CEBPZ(+),TGFB3
CEBPZ(+),UBR5
CEBPZ(+),UBE2I
CEBPZ(+),GPR3
CEBPZ(+),CNN2
CEBPZ(+),ZHX1
CEBPZ(+),TMEM70
CEBPZ(+),NUCKS1
CEBPZ(+),TPGS2
CEBPZ(+),PAX1
CEBPZ(+),STOML2
CEBPZ(+),ATP2C1
CEBPZ(+),KIF2A
CEBPZ(+),RNF5
CEBPZ(+),CCDC88A
CEBPZ(+),NCL
CEBPZ(+),PSMB1
CEBPZ(+),ARL16
CEBPZ(+),ITGB5
CEBPZ(+),PKM
CEBPZ(+),DNMT1
CEBPZ(+),PARP1
CLOCK(+),MFSD5
CLOCK(+),UBE4B
CLOCK(+),APEX1
CLOCK(+),HNRNPD
CLOCK(+),EIF4G1
CLOCK(+),CCDC88C
CLOCK(+),MTCH1
CLOCK(+),DNM3OS
CLOCK(+),SAE1
CLOCK(+),ATF4
CLOCK(+),LINC01431
CLOCK(+),THEMIS
CLOCK(+),ADGRB3
CLOCK(+),PPP1R37
CLOCK(+),BMPR1B
CLOCK(+),CNTN4
CLOCK(+),DYM
CLOCK(+),DNMT3A
CLOCK(+),TRAPPC6A
CLOCK(+),GRID1
CLOCK(+),HTRA3
CLOCK(+),CPNE7
CLOCK(+),MICALL2
CLOCK(+),LIMA1
CLOCK(+),TP53I11
CLOCK(+),OTUD1
CLOCK(+),CST7
CLOCK(+),STAT5A
CLOCK(+),SH2B3
CLOCK(+),SEMA6B
CLOCK(+),DDR2
CLOCK(+),UHRF1
CLOCK(+),TOP1MT
CLOCK(+),CHMP2B
CLOCK(+),RAB11B
CLOCK(+),LTF
CLOCK(+),DCXR
CLOCK(+),TCAF1
CLOCK(+),ERMP1
CLOCK(+),LPAR5
CLOCK(+),EIF3A
CLOCK(+),KPNA6
CLOCK(+),DDT
CLOCK(+),ETF1
CLOCK(+),PPP5C
CLOCK(+),DNAJC2
CLOCK(+),DUSP23
CLOCK(+),STAR
CLOCK(+),VEZT
CLOCK(+),RPL17
CLOCK(+),TSHZ2
CLOCK(+),BABAM1
CLOCK(+),NUDT5
CLOCK(+),PCAT1
CLOCK(+),MRPL14
CLOCK(+),CLOCK
CLOCK(+),SDHAF1
CLOCK(+),BPI
CLOCK(+),BMP2K
CLOCK(+),SDHC
CLOCK(+),COPZ1
CLOCK(+),BAIAP2L1
CLOCK(+),DARS-AS1
CLOCK(+),RNFT2
CLOCK(+),TKTL1
CLOCK(+),REP15
CLOCK(+),SIX4
CLOCK(+),POC1B
CLOCK(+),CRYBB1
CLOCK(+),ACAD11
CLOCK(+),SPAG9
CLOCK(+),SMAP1
CLOCK(+),CTDNEP1
CLOCK(+),CRYAB
CLOCK(+),PDLIM5
CLOCK(+),IER3
CLOCK(+),BLM
CLOCK(+),BIRC2
CLOCK(+),PUSL1
CLOCK(+),LY6E
CLOCK(+),ZNHIT3
CLOCK(+),EMILIN1
CLOCK(+),LCN2
CLOCK(+),UBTF
CLOCK(+),BCLAF1
CLOCK(+),UBE2K
CLOCK(+),PRDX2
CLOCK(+),CCDC7
CLOCK(+),TPGS2
CLOCK(+),MANF
CLOCK(+),HSD17B10
CLOCK(+),STUB1
CLOCK(+),DERA
CLOCK(+),CLK1
CLOCK(+),PCED1B
CLOCK(+),EIF5B
CLOCK(+),SRSF4
CLOCK(+),ZNF135
CLOCK(+),RNF103
CLOCK(+),CAMP
CLOCK(+),BEND5
CLOCK(+),IMMT
CLOCK(+),NDUFA12
CLOCK(+),MFSD10
CLOCK(+),ZNRD1
CREB1(+),STX4
CREB1(+),ASNA1
CREB1(+),SPAG4
CREB1(+),AKIRIN1
CREB1(+),NAPA
CREB1(+),ZNF25
CREB1(+),PIP4K2C
CREB1(+),RHEB
CREB1(+),MRPL49
CREB1(+),SIK3
CREB1(+),CCNL1
CREB1(+),TSC1
CREB1(+),IRX6
CREB1(+),ASPSCR1
CREB1(+),KPTN
CREB1(+),RBM42
CREB1(+),MTDH
CREB1(+),BTG3
CREB1(+),STT3B
CREB1(+),ADAP1
CREB1(+),MTCH1
CREB1(+),RAB3GAP2
CREB1(+),REV1
CREB1(+),BMP2K
CREB1(+),FOSL2
CREB1(+),RBM3
CREB1(+),NSRP1
CREB1(+),ADAMTS6
CREB1(+),NDUFB6
CREB1(+),PHF19
CREB1(+),NRROS
CREB1(+),SPOP
CREB1(+),RAB11B
CREB1(+),VDAC2
CREB1(+),ATG2B
CREB1(+),RAB2A
CREB1(+),SMPDL3A
CREB1(+),CEBPG
CREB1(+),ICE1
CREB1(+),CRELD1
CREB1(+),FBXL22
CREB1(+),CA5B
CREB1(+),ADI1
CREB1(+),DUSP3
CREB1(+),RNH1
CREB1(+),RNF13
CREB1(+),UBOX5
CREB1(+),CAST
CREB1(+),FABP3
CREB1(+),HEBP1
CREB1(+),NUDT5
CREB1(+),CHD4
CREB1(+),SUSD6
CREB1(+),NAT10
CREB1(+),ZDBF2
CREB1(+),TRAF6
CREB1(+),NFKBID
CREB1(+),ZBTB34
CREB1(+),MAP6
CREB1(+),ZFP36
CREB1(+),PSMB3
CREB1(+),SLC12A7
CREB1(+),ERP44
CREB1(+),TMEM256
CREB1(+),SMCO4
CREB1(+),KLF12
CREB1(+),GPRIN3
CREB1(+),FIS1
CREB1(+),TMEM150C
CREB1(+),GPR183
CREB1(+),H2AFY
CREB1(+),REPIN1
CREB1(+),EIF2AK4
CREB1(+),EIF4A3
CREB1(+),CREB1
CREB1(+),PRPF31
CREB1(+),VEZF1
CREB1(+),NRBF2
CREB1(+),ABCD3
CREB1(+),ABI1
CREB1(+),IFI35
CREB1(+),LARP4
CREB1(+),CCL4
CREB1(+),RAB35
CREB1(+),C9orf16
CREB1(+),TRMT112
CREB1(+),FXR2
CREB1(+),MLH3
CREB1(+),XPO5
CREB1(+),NDUFC1
CREB1(+),MTG2
CREB1(+),TRIT1
CREB1(+),TAF12
CREB1(+),CDC7
CREB1(+),GTF2I
CREB1(+),ANKRD16
CREB1(+),COG4
CREB1(+),GTF2A2
CREB1(+),ATXN7L3B
CREB1(+),IDH3G
CREB1(+),PGLS
CREB1(+),HNRNPUL2
CREB1(+),KANSL1-AS1
CREB1(+),NBN
CREB1(+),PDCD4-AS1
CREB1(+),THUMPD3-AS1
CREB1(+),GALR2
CREB1(+),RNF168
CREB1(+),PODNL1
CREB1(+),USP24
CREB1(+),BUD31
CREB1(+),ETV6
CREB1(+),ATAD2B
CREB1(+),SPOPL
CREB1(+),COX8A
CREB1(+),PSMB6
CREB1(+),POU2AF1
CREB1(+),IKZF2
CREB1(+),HIST1H2BD
CREB1(+),USP38
CREB1(+),NUP54
CREB1(+),WDFY2
CREB1(+),OXR1
CREB1(+),COA1
CREB1(+),ZNF121
CREB1(+),NDST2
CREB1(+),ATP6V1D
CREB1(+),GLYCTK
CREB1(+),RPS21
CREB1(+),EME1
CREB1(+),RGS19
CREB1(+),CFL1
CREB1(+),TIMMDC1
CREB1(+),PEX16
CREB1(+),GGNBP2
CREB1(+),POLR2K
CREB1(+),OSBPL2
CREB1(+),LUC7L2
CREB1(+),COMMD6
CREB1(+),C9orf64
CREB1(+),COX6A1
CREB1(+),YWHAZ
CREB1(+),INO80B
CREB1(+),MRPS21
CREB1(+),SERF2
CREB1(+),RAB11A
CREB1(+),ARPC1A
CREB1(+),HOXA3
CREB1(+),SLFN12L
CREB1(+),LINC00683
CREB1(+),C5orf63
CREB1(+),U2AF1L4
CREB1(+),ZNF132
CREB1(+),MAPK7
CREB1(+),RPL29
CREB1(+),EIF3M
CREB1(+),SNRPN
CREB1(+),DHX37
CREB1(+),USB1
CREB1(+),ZBTB20
CREB1(+),RBM12
CREB1(+),ARPC5L
CREB1(+),APBA3
CREB1(+),ADGRB2
CREB1(+),EMX2OS
CREB1(+),AMZ2
CREB1(+),PRPF19
CREB1(+),PLGRKT
CREB1(+),PDE8A
CREB1(+),EYA1
CREB1(+),ICAM1
CREB1(+),ADRB3
CREB1(+),KMT2E-AS1
CREB1(+),PRDM2
CREB1(+),EOMES
CREB1(+),GSK3A
CREB1(+),ZNF773
CREB1(+),EEF1B2
CREB1(+),SNRPB
CREB1(+),HYOU1
CREB1(+),DAZAP2
CREB1(+),MBD6
CREB1(+),ALAS1
CREB1(+),PTPN2
CREB1(+),PIM2
CREB1(+),IPO11
CREB1(+),KIF18B
CREB1(+),ABCC5
CREB1(+),DLX6
CREB1(+),PDE2A
CREB1(+),RNF10
CREB1(+),WARS2
CREB1(+),TMEM91
CREB1(+),FAN1
CREB1(+),RPL19
CREB1(+),ATP6V0E1
CREB1(+),DLG4
CREB1(+),CCDC107
CREB1(+),DIP2C
CREB1(+),ACSF3
CREB1(+),EEF1D
CREB1(+),TNIP1
CREB1(+),HOXB3
CREB1(+),ARAP2
CREB1(+),BLOC1S2
CREB1(+),P2RX5
CREB1(+),C6orf48
CREB1(+),CLIP1
CREB1(+),MMADHC
CREB1(+),MOB3B
CREB1(+),GIPC2
CREB1(+),COMTD1
CREB1(+),KCNE5
CREB1(+),SNN
CREB1(+),NLGN1
CREB1(+),FKBP1A
CREB1(+),SETD3
CREB1(+),MAF
CREB1(+),CDK14
CREB1(+),RBM28
CREB1(+),PPP2R3A
CREB1(+),HOPX
CREB1(+),QTRT2
CREB1(+),GK5
CREB1(+),RELB
CREB1(+),RPLP2
CREB1(+),HOMER2
CREB1(+),ATP6V1A
CREB1(+),STAG1
CREB1(+),AGTRAP
CREB1(+),XIRP2
CREB1(+),FBXO33
CREB1(+),RAB11FIP3
CREB1(+),C1orf61
CREB1(+),UBE2A
CREB1(+),HCG17
CREB1(+),PLEKHA2
CREB1(+),GMPPB
CREB1(+),YTHDC1
CREB1(+),THSD4
CREB1(+),DPY30
CREB1(+),NFATC4
CREB1(+),WDR53
CREB1(+),PTPN3
CREB1(+),PRKAR1B
CREB1(+),LCP1
CREB1(+),LDLRAP1
CREB1(+),HIST2H2AA4
CREB1(+),GLMP
CREB1(+),COPS7A
CREB1(+),MOB1B
CREB1(+),ATP6AP2
CREB1(+),C2orf68
CREB1(+),EIF3G
CREB1(+),ATPAF1
CREB1(+),PBX2
CREB1(+),ATOX1
CREB1(+),CHFR
CREB1(+),HSDL2
CREB1(+),MRPS28
CREB1(+),HPD
CREB1(+),HIST1H2AJ
CREB1(+),CCL3
CREB1(+),CRYBB2
CREB1(+),SNX8
CREB1(+),C19orf66
CREB1(+),CD28
CREB1(+),FGF11
CREB1(+),LY96
CREB1(+),SNRPC
CREB1(+),NANS
CREB1(+),YIPF3
CREB1(+),POLR3B
CREB1(+),FAM96A
CREB1(+),RSF1
CREB1(+),ZNF385A
CREB1(+),PSMD9
CREB1(+),DNAJC4
CREB1(+),MEAF6
CREB1(+),PDIA6
CREB1(+),GPN1
CREB1(+),RAB32
CREB1(+),TSPAN17
CREB1(+),NUCKS1
CREB1(+),SERPINB8
CREB1(+),CYB5D1
CREB1(+),CORO1B
CREB1(+),DGAT2
CREB1(+),PSTK
CREB1(+),PSMD5
CREB1(+),LINC00987
CREB1(+),RGS2
CREB1(+),ZNF721
CREB1(+),CCT8
CREB1(+),GZMM
CREB1(+),CCDC134
CREB1(+),ITGB1
CREB1(+),NDUFA12
CREB1(+),CNOT9
CREB1(+),ABCB10
CREB1(+),RAD23B
CREB1(+),SNRNP27
CREB1(+),BTF3
CREB1(+),RPS27L
CREB1(+),SLC39A14
CREB1(+),TPCN2
CREB1(+),PSMD4
CREB1(+),TUBGCP3
CREB1(+),TMUB1
CREB1(+),CCS
CREB1(+),ZNF239
CREB1(+),TROVE2
CREB1(+),XRN1
CREB1(+),ZNF471
CREB1(+),GTF2H4
CREB1(+),YIPF1
CREB1(+),HSPA1L
CREB1(+),CDC25B
CREB1(+),EME2
CREB1(+),ZNF207
CREB3(+),FAM214A
CREB3(+),EIF3B
CREB3(+),TXNDC17
CREB3(+),SH2B3
CREB3(+),VEZF1
CREB3(+),COPB1
CREB3(+),HOXD11
CREB3(+),SEC61A1
CREB3(+),ACAA2
CREB3(+),ELP5
CREB3(+),TTC3
CREB3(+),NFYC
CREB3(+),PDIA5
CREB3(+),RBM15B
CREB3(+),ZC3H3
CREB3(+),AKIRIN1
CREB3(+),MAP1A
CREB3(+),CCNA2
CREB3(+),CBX8
CREB3(+),UBXN4
CREB3(+),SNRPA
CREB3(+),SHMT2
CREB3(+),SGK3
CREB3(+),ARL4C
CREB3(+),CWF19L1
CREB3(+),PCNA
CREB3(+),TTC1
CREB3(+),ARPP21
CREB3(+),SPTSSA
CREB3(+),PLPP7
CREB3(+),BUB1B
CREB3(+),LINC00426
CREB3(+),ALDOA
CREB3(+),RTN4
CREB3(+),NDUFV1
CREB3(+),SMC5
CREB3(+),ADIPOR1
CREB3(+),SENP2
CREB3(+),CHCHD6
CREB3(+),SSNA1
CREB3(+),SARNP
CREB3(+),STX7
CREB3(+),TIMD4
CREB3(+),PCP2
CREB3(+),CSGALNACT1
CREB3(+),PNRC1
CREB3(+),CDIPT
CREB3(+),CDK19
CREB3(+),TBC1D5
CREB3(+),TMEM30A
CREB3(+),GRAP
CREB3(+),SNRPD2
CREB3(+),TP53BP1
CREB3(+),RAB24
CREB3(+),C1orf61
CREB3(+),LIN52
CREB3(+),ARL1
CREB3(+),COG3
CREB3(+),GUK1
CREB3(+),SRSF1
CREB3(+),SPATA7
CREB3(+),ACAD11
CREB3(+),PLEKHA6
CREB3(+),SPAG4
CREB3(+),TRMT61A
CREB3(+),DAD1
CREB3(+),SMIM10
CREB3(+),CAMTA1
CREB3(+),MBNL1
CREB3(+),SF3B6
CREB3(+),PHF20L1
CREB3(+),PCNX4
CREB3(+),GTF2F2
CREB3(+),BLNK
CREB3(+),IZUMO2
CREB3(+),FAP
CREB3(+),FCF1
CREB3(+),SAR1A
CREB3(+),RHOC
CREB3(+),MRPL36
CREB3(+),MAP7
CREB3(+),SYN1
CREB3(+),PRKCZ
CREB3(+),IRF2BP1
CREB3(+),OXNAD1
CREB3(+),SVIL
CREB3(+),KANTR
CREB3(+),OGDH
CREB3(+),AMPD2
CREB3(+),KIAA1549L
CREB3(+),CEP63
CREB3(+),TBPL1
CREB3(+),SDF4
CREB3(+),PPHLN1
CREB3(+),STARD5
CREB3(+),MRPL54
CREB3(+),ZNF580
CREB3(+),AAK1
CREB3(+),SLC35A5
CREB3(+),CCDC142
CREB3(+),IL17RD
CREB3(+),ZNF549
CREB3(+),REV3L
CREB3(+),ARHGAP5-AS1
CREB3(+),EFTUD2
CREB3(+),PDCD6IP
CREB3(+),ACSL3
CREB3(+),ZBTB8A
CREB3(+),NOL7
CREB3(+),PIK3CD-AS2
CREB3(+),LINC00987
CREB3(+),SKP1
CREB3(+),SLC35F3
CREB3(+),C11orf71
CREB3(+),TAF11
CREB3(+),FOXD4
CREB3(+),MMACHC
CREB3(+),PDLIM1
CREB3(+),MARCH8
CREB3(+),USP34
CREB3(+),NUP62
CREB3(+),PNOC
CREB3(+),TMEM267
CREB3(+),HIST2H4A
CREB3(+),LEF1
CREB3(+),TIMELESS
CREB3(+),USP33
CREB3(+),GPRC5C
CREB3(+),ESCO2
CREB3(+),PAPSS2
CREB3(+),INPP5A
CREB3(+),TM7SF2
CREB3(+),TNKS2-AS1
CREB3(+),SCIMP
CREB3(+),BEND7
CREB3(+),CBWD6
CREB3(+),DNM2
CREB3(+),KRT23
CREB3(+),FAM234B
CREB3(+),YIF1A
CREB3(+),ZBP1
CREB3(+),PIP4K2C
CREB3(+),IVD
CREB3(-),BLOC1S1
CREB3(-),SPARC
CREB3(-),COL1A1
CREB3(-),AP1S2
CREB3(-),SERP1
CREB3(-),RPS3
CREB3(-),CIRBP
CREB3(-),RPS9
CREB3(-),S100A12
CREB3(-),MAFB
CREB3(-),PLAUR
CREB3(-),S100A9
CREB3(-),S100A8
CREB3(-),RBM25
CREB3(-),FCN1
CREB3(-),CREB3
CREB3(-),RPL31
CREB3(-),VCAN
CREB3(-),EEF1D
CREB3(-),SPI1
CREB3L1(+),NFIA
CREB3L1(+),COL1A1
CREB3L1(+),FAM3C
CREB3L1(+),CDH11
CREB3L1(+),SEC24A
CREB3L1(+),PLAGL1
CREB3L1(+),EMX2
CREB3L1(+),ATF4
CREB3L1(+),LOX
CREB3L1(+),GPC3
CREB3L1(+),HAS2
CREB3L1(+),NOVA1
CREB3L1(+),SGMS1
CREB3L1(+),IL34
CREB3L1(+),IGDCC4
CREB3L1(+),FKBP10
CREB3L1(+),KCNQ1OT1
CREB3L1(+),ADAMTS9-AS1
CREB3L1(+),CREB3L1
CREB3L1(+),ADAMTS3
CREB3L1(+),TNRC6B
CREB3L1(+),ANKLE2
CREB3L1(+),EXTL3
CREB3L1(+),PPIB
CREB3L1(+),HOXB7
CREB3L1(+),CCDC8
CREB3L1(+),FLRT3
CREB3L1(+),IRX3
CREB3L1(+),MAP1A
CREB3L1(+),SLC24A4
CREB3L1(+),COMMD3
CREB3L1(+),HECW2
CREB3L1(+),TMEM109
CREB3L1(+),BICC1
CREB3L1(+),COL4A2
CREB3L1(+),SFXN1
CREB3L1(+),ANXA2
CREB3L1(+),PFDN2
CREB3L1(+),FAT1
CREB3L1(+),SLC1A3
CREB3L1(+),CPED1
CREB3L1(+),C1QTNF2
CREB3L1(+),NR2F1-AS1
CREB3L1(+),CD59
CREB3L1(+),KTN1
CREB3L1(+),LTBP1
CREB3L1(+),FKBP7
CREB3L1(+),NSUN6
CREB3L1(+),FAM234A
CREB3L1(+),CCBE1
CREB3L1(+),MRPL27
CREB3L1(+),HIVEP1
CREB3L1(+),MDGA1
CREB3L1(+),MIR99AHG
CREB3L1(+),NEURL2
CREB3L1(+),SCARA3
CREB3L1(+),CAP2
CREB3L1(+),RABL6
CREB3L1(+),CSNK2A1
CREB3L1(+),DLGAP4
CREB3L1(+),EPB41L2
CREB3L1(+),NARFL
CREB3L1(+),NPTX2
CREB3L1(+),STXBP4
CREB3L1(+),CALD1
CREB3L1(+),SLC16A1-AS1
CREB3L1(+),BACE2
CREB3L1(+),DCN
CREB3L1(+),GAL
CREB3L1(+),VWA1
CREB3L1(+),USO1
CREB3L1(+),SSR3
CREB3L1(+),EFNB1
CREB3L1(+),YTHDF3
CREB3L1(+),EHD2
CREB3L1(+),TBX15
CREB3L1(+),SYNC
CREB3L1(+),SMTN
CREB3L1(+),LAPTM4A
CREB3L1(+),SEPT8
CREB3L1(+),CRYZL1
CREB3L1(+),IFT43
CREB3L1(+),EDNRA
CREB3L1(+),MYH10
CREB3L1(+),TMEM185A
CREB3L1(+),COL6A1
CREB3L1(+),CAMKK2
CREB3L1(+),TES
CREB3L1(+),STAT6
CREB3L1(+),EMC2
CREB3L1(+),ID4
CREB3L1(+),GREM1
CREB3L1(+),LPAR4
CREB3L1(+),DIDO1
CREB3L1(+),PFN2
CREB3L1(+),COL1A2
CREB3L1(+),ST13
CREB3L1(+),TSPAN10
CREB3L1(+),HNRNPH1
CREB3L1(+),SAMD8
CREB3L1(+),EGR3
CREB3L1(+),PGAP2
CREB3L1(+),ZBTB4
CREB3L1(+),IGFBP4
CREB3L1(+),PKDCC
CREB3L1(+),RARG
CREB3L1(+),TSPAN13
CREB3L1(+),STRN4
CREB3L1(+),PLPP5
CREB3L1(+),LMF1-AS1
CREB3L1(+),DHDDS
CREB3L1(+),CCNYL1
CREB3L1(+),HDLBP
CREB3L1(+),SLITRK3
CREB3L1(+),COL3A1
CREB3L1(+),U2SURP
CREB3L1(+),TEAD3
CREB3L1(+),SMAD1
CREB3L1(+),PPP1R9A
CREB3L1(+),EYA4
